question,label
고양이 등에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 궁둥이에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 코에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞발에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷발에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷다리에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞다리에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 머리에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 발에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 귀에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 등에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 궁둥이에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 코에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞발에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷발에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷다리에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞다리에 혹 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 머리에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 발에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 귀에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 등에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 궁둥이에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 코에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞발에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷발에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷다리에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞다리에 종양 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 머리에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 발에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 귀에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 등에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 궁둥이에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 코에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞발에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷발에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷다리에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞다리에 종괴 발열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 머리에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 발에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 귀에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 등에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 궁둥이에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 코에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞발에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷발에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷다리에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞다리에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 머리에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 발에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 귀에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 등에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 궁둥이에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 코에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞발에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷발에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷다리에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞다리에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 머리에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 발에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 귀에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 등에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 궁둥이에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 코에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞발에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷발에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷다리에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞다리에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 머리에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 발에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 귀에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 등에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 궁둥이에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 코에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞발에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷발에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷다리에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞다리에 혹 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 머리에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 발에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 귀에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 등에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 궁둥이에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 코에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞발에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷발에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷다리에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞다리에 종양 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 머리에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 발에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 귀에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 등에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 궁둥이에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 코에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞발에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷발에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷다리에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞다리에 종괴 고열,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 머리에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 발에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 귀에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 등에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 궁둥이에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 코에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞발에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷발에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷다리에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞다리에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 머리에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 발에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 귀에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 등에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 궁둥이에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 코에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞발에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷발에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷다리에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞다리에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 다리에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 머리에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 발에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 가슴에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 귀에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 등에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 궁둥이에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 코에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞발에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷발에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 뒷다리에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
고양이 앞다리에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 머리에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 발에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 귀에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 등에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 궁둥이에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 코에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞발에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷발에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷다리에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞다리에 혹 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 머리에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 발에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 귀에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 등에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 궁둥이에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 코에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞발에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷발에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷다리에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞다리에 종양 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 다리에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 머리에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 발에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 가슴에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 귀에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 등에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 궁둥이에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 코에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞발에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷발에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 뒷다리에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
강아지 앞다리에 종괴 체중감소,S-ANIMAL S-AREA O S-SYMPTOM1
